intervencion,radio_establecido_km,ubigeo_intervencion,distrito_intervencion_completo,ranking,nombre_cultivo,total_freq_año_previo,total_freq_año_post,num_distritos_capturados,distritos_vecinos
Intervención 2018,80,020108,"OLLEROS (HUARAZ, ANCASH)",1,maiz amilaceo,737,847,140,"HUARAZ (HUARAZ, ANCASH) || COCHABAMBA (HUARAZ, ANCASH) || COLCABAMBA (HUARAZ, ANCASH) || HUANCHAY (HUARAZ, ANCASH) || INDEPENDENCIA (HUARAZ, ANCASH) || JANGAS (HUARAZ, ANCASH) || LA LIBERTAD (HUARAZ, ANCASH) || OLLEROS (HUARAZ, ANCASH) || PAMPAS GRANDE (HUARAZ, ANCASH) || PARIACOTO (HUARAZ, ANCASH) || PIRA (HUARAZ, ANCASH) || TARICA (HUARAZ, ANCASH) || AIJA (AIJA, ANCASH) || CORIS (AIJA, ANCASH) || HUACLLAN (AIJA, ANCASH) || LA MERCED (AIJA, ANCASH) || SUCCHA (AIJA, ANCASH) || LLAMELLIN (ANTONIO RAYMONDI, ANCASH) || ACZO (ANTONIO RAYMONDI, ANCASH) || CHACCHO (ANTONIO RAYMONDI, ANCASH) || CHINGAS (ANTONIO RAYMONDI, ANCASH) || MIRGAS (ANTONIO RAYMONDI, ANCASH) || SAN JUAN DE RONTOY (ANTONIO RAYMONDI, ANCASH) || CHACAS (ASUNCION, ANCASH) || ACOCHACA (ASUNCION, ANCASH) || CHIQUIAN (BOLOGNESI, ANCASH) || ABELARDO PARDO LEZAMETA (BOLOGNESI, ANCASH) || ANTONIO RAYMONDI (BOLOGNESI, ANCASH) || AQUIA (BOLOGNESI, ANCASH) || CAJACAY (BOLOGNESI, ANCASH) || CANIS (BOLOGNESI, ANCASH) || COLQUIOC (BOLOGNESI, ANCASH) || HUALLANCA (BOLOGNESI, ANCASH) || HUASTA (BOLOGNESI, ANCASH) || HUAYLLACAYAN (BOLOGNESI, ANCASH) || LA PRIMAVERA (BOLOGNESI, ANCASH) || MANGAS (BOLOGNESI, ANCASH) || PACLLON (BOLOGNESI, ANCASH) || SAN MIGUEL DE CORPANQUI (BOLOGNESI, ANCASH) || TICLLOS (BOLOGNESI, ANCASH) || CARHUAZ (CARHUAZ, ANCASH) || ACOPAMPA (CARHUAZ, ANCASH) || AMASHCA (CARHUAZ, ANCASH) || ANTA (CARHUAZ, ANCASH) || ATAQUERO (CARHUAZ, ANCASH) || MARCARA (CARHUAZ, ANCASH) || PARIAHUANCA (CARHUAZ, ANCASH) || SAN MIGUEL DE ACO (CARHUAZ, ANCASH) || SHILLA (CARHUAZ, ANCASH) || TINCO (CARHUAZ, ANCASH) || YUNGAR (CARHUAZ, ANCASH) || SAN LUIS (CARLOS FERMIN FITZCARRALD, ANCASH) || SAN NICOLAS (CARLOS FERMIN FITZCARRALD, ANCASH) || YAUYA (CARLOS FERMIN FITZCARRALD, ANCASH) || CASMA (CASMA, ANCASH) || BUENA VISTA ALTA (CASMA, ANCASH) || YAUTAN (CASMA, ANCASH) || HUARI (HUARI, ANCASH) || ANRA (HUARI, ANCASH) || CAJAY (HUARI, ANCASH) || CHAVIN DE HUANTAR (HUARI, ANCASH) || HUACACHI (HUARI, ANCASH) || HUACCHIS (HUARI, ANCASH) || HUACHIS (HUARI, ANCASH) || HUANTAR (HUARI, ANCASH) || MASIN (HUARI, ANCASH) || PAUCAS (HUARI, ANCASH) || PONTO (HUARI, ANCASH) || RAHUAPAMPA (HUARI, ANCASH) || RAPAYAN (HUARI, ANCASH) || SAN MARCOS (HUARI, ANCASH) || SAN PEDRO DE CHANA (HUARI, ANCASH) || UCO (HUARI, ANCASH) || HUARMEY (HUARMEY, ANCASH) || COCHAPETI (HUARMEY, ANCASH) || CULEBRAS (HUARMEY, ANCASH) || HUAYAN (HUARMEY, ANCASH) || MALVAS (HUARMEY, ANCASH) || CARAZ (HUAYLAS, ANCASH) || PAMPAROMAS (HUAYLAS, ANCASH) || PUEBLO LIBRE (HUAYLAS, ANCASH) || SANTA CRUZ (HUAYLAS, ANCASH) || PISCOBAMBA (MARISCAL LUZURIAGA, ANCASH) || ELEAZAR GUZMAN BARRON (MARISCAL LUZURIAGA, ANCASH) || LLAMA (MARISCAL LUZURIAGA, ANCASH) || LLUMPA (MARISCAL LUZURIAGA, ANCASH) || LUCMA (MARISCAL LUZURIAGA, ANCASH) || MUSGA (MARISCAL LUZURIAGA, ANCASH) || OCROS (OCROS, ANCASH) || CAJAMARQUILLA (OCROS, ANCASH) || CONGAS (OCROS, ANCASH) || LLIPA (OCROS, ANCASH) || HUAYLLAN (POMABAMBA, ANCASH) || RECUAY (RECUAY, ANCASH) || CATAC (RECUAY, ANCASH) || COTAPARACO (RECUAY, ANCASH) || HUAYLLAPAMPA (RECUAY, ANCASH) || LLACLLIN (RECUAY, ANCASH) || MARCA (RECUAY, ANCASH) || PAMPAS CHICO (RECUAY, ANCASH) || PARARIN (RECUAY, ANCASH) || TAPACOCHA (RECUAY, ANCASH) || TICAPAMPA (RECUAY, ANCASH) || YUNGAY (YUNGAY, ANCASH) || CASCAPARA (YUNGAY, ANCASH) || MANCOS (YUNGAY, ANCASH) || MATACOTO (YUNGAY, ANCASH) || QUILLO (YUNGAY, ANCASH) || RANRAHIRCA (YUNGAY, ANCASH) || SHUPLUY (YUNGAY, ANCASH) || YANAMA (YUNGAY, ANCASH) || LA UNION (DOS DE MAYO, HUANUCO) || CHUQUIS (DOS DE MAYO, HUANUCO) || MARIAS (DOS DE MAYO, HUANUCO) || PACHAS (DOS DE MAYO, HUANUCO) || QUIVILLA (DOS DE MAYO, HUANUCO) || RIPAN (DOS DE MAYO, HUANUCO) || SHUNQUI (DOS DE MAYO, HUANUCO) || SILLAPATA (DOS DE MAYO, HUANUCO) || YANAS (DOS DE MAYO, HUANUCO) || HUACAYBAMBA (HUACAYBAMBA, HUANUCO) || CANCHABAMBA (HUACAYBAMBA, HUANUCO) || COCHABAMBA (HUACAYBAMBA, HUANUCO) || PINRA (HUACAYBAMBA, HUANUCO) || LLATA (HUAMALIES, HUANUCO) || CHAVIN DE PARIARCA (HUAMALIES, HUANUCO) || JACAS GRANDE (HUAMALIES, HUANUCO) || JIRCAN (HUAMALIES, HUANUCO) || MIRAFLORES (HUAMALIES, HUANUCO) || PUNCHAO (HUAMALIES, HUANUCO) || PUÑOS (HUAMALIES, HUANUCO) || SINGA (HUAMALIES, HUANUCO) || TANTAMAYO (HUAMALIES, HUANUCO) || BAÑOS (LAURICOCHA, HUANUCO) || QUEROPALCA (LAURICOCHA, HUANUCO) || RONDOS (LAURICOCHA, HUANUCO) || CAHUAC (YAROWILCA, HUANUCO) || APARICIO POMARES (YAROWILCA, HUANUCO) || OBAS (YAROWILCA, HUANUCO) || PAMPAMARCA (YAROWILCA, HUANUCO)"
Intervención 2018,80,020108,"OLLEROS (HUARAZ, ANCASH)",2,papa blanca,694,635,140,"HUARAZ (HUARAZ, ANCASH) || COCHABAMBA (HUARAZ, ANCASH) || COLCABAMBA (HUARAZ, ANCASH) || HUANCHAY (HUARAZ, ANCASH) || INDEPENDENCIA (HUARAZ, ANCASH) || JANGAS (HUARAZ, ANCASH) || LA LIBERTAD (HUARAZ, ANCASH) || OLLEROS (HUARAZ, ANCASH) || PAMPAS GRANDE (HUARAZ, ANCASH) || PARIACOTO (HUARAZ, ANCASH) || PIRA (HUARAZ, ANCASH) || TARICA (HUARAZ, ANCASH) || AIJA (AIJA, ANCASH) || CORIS (AIJA, ANCASH) || HUACLLAN (AIJA, ANCASH) || LA MERCED (AIJA, ANCASH) || SUCCHA (AIJA, ANCASH) || LLAMELLIN (ANTONIO RAYMONDI, ANCASH) || ACZO (ANTONIO RAYMONDI, ANCASH) || CHACCHO (ANTONIO RAYMONDI, ANCASH) || CHINGAS (ANTONIO RAYMONDI, ANCASH) || MIRGAS (ANTONIO RAYMONDI, ANCASH) || SAN JUAN DE RONTOY (ANTONIO RAYMONDI, ANCASH) || CHACAS (ASUNCION, ANCASH) || ACOCHACA (ASUNCION, ANCASH) || CHIQUIAN (BOLOGNESI, ANCASH) || ABELARDO PARDO LEZAMETA (BOLOGNESI, ANCASH) || ANTONIO RAYMONDI (BOLOGNESI, ANCASH) || AQUIA (BOLOGNESI, ANCASH) || CAJACAY (BOLOGNESI, ANCASH) || CANIS (BOLOGNESI, ANCASH) || COLQUIOC (BOLOGNESI, ANCASH) || HUALLANCA (BOLOGNESI, ANCASH) || HUASTA (BOLOGNESI, ANCASH) || HUAYLLACAYAN (BOLOGNESI, ANCASH) || LA PRIMAVERA (BOLOGNESI, ANCASH) || MANGAS (BOLOGNESI, ANCASH) || PACLLON (BOLOGNESI, ANCASH) || SAN MIGUEL DE CORPANQUI (BOLOGNESI, ANCASH) || TICLLOS (BOLOGNESI, ANCASH) || CARHUAZ (CARHUAZ, ANCASH) || ACOPAMPA (CARHUAZ, ANCASH) || AMASHCA (CARHUAZ, ANCASH) || ANTA (CARHUAZ, ANCASH) || ATAQUERO (CARHUAZ, ANCASH) || MARCARA (CARHUAZ, ANCASH) || PARIAHUANCA (CARHUAZ, ANCASH) || SAN MIGUEL DE ACO (CARHUAZ, ANCASH) || SHILLA (CARHUAZ, ANCASH) || TINCO (CARHUAZ, ANCASH) || YUNGAR (CARHUAZ, ANCASH) || SAN LUIS (CARLOS FERMIN FITZCARRALD, ANCASH) || SAN NICOLAS (CARLOS FERMIN FITZCARRALD, ANCASH) || YAUYA (CARLOS FERMIN FITZCARRALD, ANCASH) || CASMA (CASMA, ANCASH) || BUENA VISTA ALTA (CASMA, ANCASH) || YAUTAN (CASMA, ANCASH) || HUARI (HUARI, ANCASH) || ANRA (HUARI, ANCASH) || CAJAY (HUARI, ANCASH) || CHAVIN DE HUANTAR (HUARI, ANCASH) || HUACACHI (HUARI, ANCASH) || HUACCHIS (HUARI, ANCASH) || HUACHIS (HUARI, ANCASH) || HUANTAR (HUARI, ANCASH) || MASIN (HUARI, ANCASH) || PAUCAS (HUARI, ANCASH) || PONTO (HUARI, ANCASH) || RAHUAPAMPA (HUARI, ANCASH) || RAPAYAN (HUARI, ANCASH) || SAN MARCOS (HUARI, ANCASH) || SAN PEDRO DE CHANA (HUARI, ANCASH) || UCO (HUARI, ANCASH) || HUARMEY (HUARMEY, ANCASH) || COCHAPETI (HUARMEY, ANCASH) || CULEBRAS (HUARMEY, ANCASH) || HUAYAN (HUARMEY, ANCASH) || MALVAS (HUARMEY, ANCASH) || CARAZ (HUAYLAS, ANCASH) || PAMPAROMAS (HUAYLAS, ANCASH) || PUEBLO LIBRE (HUAYLAS, ANCASH) || SANTA CRUZ (HUAYLAS, ANCASH) || PISCOBAMBA (MARISCAL LUZURIAGA, ANCASH) || ELEAZAR GUZMAN BARRON (MARISCAL LUZURIAGA, ANCASH) || LLAMA (MARISCAL LUZURIAGA, ANCASH) || LLUMPA (MARISCAL LUZURIAGA, ANCASH) || LUCMA (MARISCAL LUZURIAGA, ANCASH) || MUSGA (MARISCAL LUZURIAGA, ANCASH) || OCROS (OCROS, ANCASH) || CAJAMARQUILLA (OCROS, ANCASH) || CONGAS (OCROS, ANCASH) || LLIPA (OCROS, ANCASH) || HUAYLLAN (POMABAMBA, ANCASH) || RECUAY (RECUAY, ANCASH) || CATAC (RECUAY, ANCASH) || COTAPARACO (RECUAY, ANCASH) || HUAYLLAPAMPA (RECUAY, ANCASH) || LLACLLIN (RECUAY, ANCASH) || MARCA (RECUAY, ANCASH) || PAMPAS CHICO (RECUAY, ANCASH) || PARARIN (RECUAY, ANCASH) || TAPACOCHA (RECUAY, ANCASH) || TICAPAMPA (RECUAY, ANCASH) || YUNGAY (YUNGAY, ANCASH) || CASCAPARA (YUNGAY, ANCASH) || MANCOS (YUNGAY, ANCASH) || MATACOTO (YUNGAY, ANCASH) || QUILLO (YUNGAY, ANCASH) || RANRAHIRCA (YUNGAY, ANCASH) || SHUPLUY (YUNGAY, ANCASH) || YANAMA (YUNGAY, ANCASH) || LA UNION (DOS DE MAYO, HUANUCO) || CHUQUIS (DOS DE MAYO, HUANUCO) || MARIAS (DOS DE MAYO, HUANUCO) || PACHAS (DOS DE MAYO, HUANUCO) || QUIVILLA (DOS DE MAYO, HUANUCO) || RIPAN (DOS DE MAYO, HUANUCO) || SHUNQUI (DOS DE MAYO, HUANUCO) || SILLAPATA (DOS DE MAYO, HUANUCO) || YANAS (DOS DE MAYO, HUANUCO) || HUACAYBAMBA (HUACAYBAMBA, HUANUCO) || CANCHABAMBA (HUACAYBAMBA, HUANUCO) || COCHABAMBA (HUACAYBAMBA, HUANUCO) || PINRA (HUACAYBAMBA, HUANUCO) || LLATA (HUAMALIES, HUANUCO) || CHAVIN DE PARIARCA (HUAMALIES, HUANUCO) || JACAS GRANDE (HUAMALIES, HUANUCO) || JIRCAN (HUAMALIES, HUANUCO) || MIRAFLORES (HUAMALIES, HUANUCO) || PUNCHAO (HUAMALIES, HUANUCO) || PUÑOS (HUAMALIES, HUANUCO) || SINGA (HUAMALIES, HUANUCO) || TANTAMAYO (HUAMALIES, HUANUCO) || BAÑOS (LAURICOCHA, HUANUCO) || QUEROPALCA (LAURICOCHA, HUANUCO) || RONDOS (LAURICOCHA, HUANUCO) || CAHUAC (YAROWILCA, HUANUCO) || APARICIO POMARES (YAROWILCA, HUANUCO) || OBAS (YAROWILCA, HUANUCO) || PAMPAMARCA (YAROWILCA, HUANUCO)"
Intervención 2018,80,020108,"OLLEROS (HUARAZ, ANCASH)",3,trigo,427,413,140,"HUARAZ (HUARAZ, ANCASH) || COCHABAMBA (HUARAZ, ANCASH) || COLCABAMBA (HUARAZ, ANCASH) || HUANCHAY (HUARAZ, ANCASH) || INDEPENDENCIA (HUARAZ, ANCASH) || JANGAS (HUARAZ, ANCASH) || LA LIBERTAD (HUARAZ, ANCASH) || OLLEROS (HUARAZ, ANCASH) || PAMPAS GRANDE (HUARAZ, ANCASH) || PARIACOTO (HUARAZ, ANCASH) || PIRA (HUARAZ, ANCASH) || TARICA (HUARAZ, ANCASH) || AIJA (AIJA, ANCASH) || CORIS (AIJA, ANCASH) || HUACLLAN (AIJA, ANCASH) || LA MERCED (AIJA, ANCASH) || SUCCHA (AIJA, ANCASH) || LLAMELLIN (ANTONIO RAYMONDI, ANCASH) || ACZO (ANTONIO RAYMONDI, ANCASH) || CHACCHO (ANTONIO RAYMONDI, ANCASH) || CHINGAS (ANTONIO RAYMONDI, ANCASH) || MIRGAS (ANTONIO RAYMONDI, ANCASH) || SAN JUAN DE RONTOY (ANTONIO RAYMONDI, ANCASH) || CHACAS (ASUNCION, ANCASH) || ACOCHACA (ASUNCION, ANCASH) || CHIQUIAN (BOLOGNESI, ANCASH) || ABELARDO PARDO LEZAMETA (BOLOGNESI, ANCASH) || ANTONIO RAYMONDI (BOLOGNESI, ANCASH) || AQUIA (BOLOGNESI, ANCASH) || CAJACAY (BOLOGNESI, ANCASH) || CANIS (BOLOGNESI, ANCASH) || COLQUIOC (BOLOGNESI, ANCASH) || HUALLANCA (BOLOGNESI, ANCASH) || HUASTA (BOLOGNESI, ANCASH) || HUAYLLACAYAN (BOLOGNESI, ANCASH) || LA PRIMAVERA (BOLOGNESI, ANCASH) || MANGAS (BOLOGNESI, ANCASH) || PACLLON (BOLOGNESI, ANCASH) || SAN MIGUEL DE CORPANQUI (BOLOGNESI, ANCASH) || TICLLOS (BOLOGNESI, ANCASH) || CARHUAZ (CARHUAZ, ANCASH) || ACOPAMPA (CARHUAZ, ANCASH) || AMASHCA (CARHUAZ, ANCASH) || ANTA (CARHUAZ, ANCASH) || ATAQUERO (CARHUAZ, ANCASH) || MARCARA (CARHUAZ, ANCASH) || PARIAHUANCA (CARHUAZ, ANCASH) || SAN MIGUEL DE ACO (CARHUAZ, ANCASH) || SHILLA (CARHUAZ, ANCASH) || TINCO (CARHUAZ, ANCASH) || YUNGAR (CARHUAZ, ANCASH) || SAN LUIS (CARLOS FERMIN FITZCARRALD, ANCASH) || SAN NICOLAS (CARLOS FERMIN FITZCARRALD, ANCASH) || YAUYA (CARLOS FERMIN FITZCARRALD, ANCASH) || CASMA (CASMA, ANCASH) || BUENA VISTA ALTA (CASMA, ANCASH) || YAUTAN (CASMA, ANCASH) || HUARI (HUARI, ANCASH) || ANRA (HUARI, ANCASH) || CAJAY (HUARI, ANCASH) || CHAVIN DE HUANTAR (HUARI, ANCASH) || HUACACHI (HUARI, ANCASH) || HUACCHIS (HUARI, ANCASH) || HUACHIS (HUARI, ANCASH) || HUANTAR (HUARI, ANCASH) || MASIN (HUARI, ANCASH) || PAUCAS (HUARI, ANCASH) || PONTO (HUARI, ANCASH) || RAHUAPAMPA (HUARI, ANCASH) || RAPAYAN (HUARI, ANCASH) || SAN MARCOS (HUARI, ANCASH) || SAN PEDRO DE CHANA (HUARI, ANCASH) || UCO (HUARI, ANCASH) || HUARMEY (HUARMEY, ANCASH) || COCHAPETI (HUARMEY, ANCASH) || CULEBRAS (HUARMEY, ANCASH) || HUAYAN (HUARMEY, ANCASH) || MALVAS (HUARMEY, ANCASH) || CARAZ (HUAYLAS, ANCASH) || PAMPAROMAS (HUAYLAS, ANCASH) || PUEBLO LIBRE (HUAYLAS, ANCASH) || SANTA CRUZ (HUAYLAS, ANCASH) || PISCOBAMBA (MARISCAL LUZURIAGA, ANCASH) || ELEAZAR GUZMAN BARRON (MARISCAL LUZURIAGA, ANCASH) || LLAMA (MARISCAL LUZURIAGA, ANCASH) || LLUMPA (MARISCAL LUZURIAGA, ANCASH) || LUCMA (MARISCAL LUZURIAGA, ANCASH) || MUSGA (MARISCAL LUZURIAGA, ANCASH) || OCROS (OCROS, ANCASH) || CAJAMARQUILLA (OCROS, ANCASH) || CONGAS (OCROS, ANCASH) || LLIPA (OCROS, ANCASH) || HUAYLLAN (POMABAMBA, ANCASH) || RECUAY (RECUAY, ANCASH) || CATAC (RECUAY, ANCASH) || COTAPARACO (RECUAY, ANCASH) || HUAYLLAPAMPA (RECUAY, ANCASH) || LLACLLIN (RECUAY, ANCASH) || MARCA (RECUAY, ANCASH) || PAMPAS CHICO (RECUAY, ANCASH) || PARARIN (RECUAY, ANCASH) || TAPACOCHA (RECUAY, ANCASH) || TICAPAMPA (RECUAY, ANCASH) || YUNGAY (YUNGAY, ANCASH) || CASCAPARA (YUNGAY, ANCASH) || MANCOS (YUNGAY, ANCASH) || MATACOTO (YUNGAY, ANCASH) || QUILLO (YUNGAY, ANCASH) || RANRAHIRCA (YUNGAY, ANCASH) || SHUPLUY (YUNGAY, ANCASH) || YANAMA (YUNGAY, ANCASH) || LA UNION (DOS DE MAYO, HUANUCO) || CHUQUIS (DOS DE MAYO, HUANUCO) || MARIAS (DOS DE MAYO, HUANUCO) || PACHAS (DOS DE MAYO, HUANUCO) || QUIVILLA (DOS DE MAYO, HUANUCO) || RIPAN (DOS DE MAYO, HUANUCO) || SHUNQUI (DOS DE MAYO, HUANUCO) || SILLAPATA (DOS DE MAYO, HUANUCO) || YANAS (DOS DE MAYO, HUANUCO) || HUACAYBAMBA (HUACAYBAMBA, HUANUCO) || CANCHABAMBA (HUACAYBAMBA, HUANUCO) || COCHABAMBA (HUACAYBAMBA, HUANUCO) || PINRA (HUACAYBAMBA, HUANUCO) || LLATA (HUAMALIES, HUANUCO) || CHAVIN DE PARIARCA (HUAMALIES, HUANUCO) || JACAS GRANDE (HUAMALIES, HUANUCO) || JIRCAN (HUAMALIES, HUANUCO) || MIRAFLORES (HUAMALIES, HUANUCO) || PUNCHAO (HUAMALIES, HUANUCO) || PUÑOS (HUAMALIES, HUANUCO) || SINGA (HUAMALIES, HUANUCO) || TANTAMAYO (HUAMALIES, HUANUCO) || BAÑOS (LAURICOCHA, HUANUCO) || QUEROPALCA (LAURICOCHA, HUANUCO) || RONDOS (LAURICOCHA, HUANUCO) || CAHUAC (YAROWILCA, HUANUCO) || APARICIO POMARES (YAROWILCA, HUANUCO) || OBAS (YAROWILCA, HUANUCO) || PAMPAMARCA (YAROWILCA, HUANUCO)"
Intervención 2018,80,020108,"OLLEROS (HUARAZ, ANCASH)",4,alfalfa,339,546,140,"HUARAZ (HUARAZ, ANCASH) || COCHABAMBA (HUARAZ, ANCASH) || COLCABAMBA (HUARAZ, ANCASH) || HUANCHAY (HUARAZ, ANCASH) || INDEPENDENCIA (HUARAZ, ANCASH) || JANGAS (HUARAZ, ANCASH) || LA LIBERTAD (HUARAZ, ANCASH) || OLLEROS (HUARAZ, ANCASH) || PAMPAS GRANDE (HUARAZ, ANCASH) || PARIACOTO (HUARAZ, ANCASH) || PIRA (HUARAZ, ANCASH) || TARICA (HUARAZ, ANCASH) || AIJA (AIJA, ANCASH) || CORIS (AIJA, ANCASH) || HUACLLAN (AIJA, ANCASH) || LA MERCED (AIJA, ANCASH) || SUCCHA (AIJA, ANCASH) || LLAMELLIN (ANTONIO RAYMONDI, ANCASH) || ACZO (ANTONIO RAYMONDI, ANCASH) || CHACCHO (ANTONIO RAYMONDI, ANCASH) || CHINGAS (ANTONIO RAYMONDI, ANCASH) || MIRGAS (ANTONIO RAYMONDI, ANCASH) || SAN JUAN DE RONTOY (ANTONIO RAYMONDI, ANCASH) || CHACAS (ASUNCION, ANCASH) || ACOCHACA (ASUNCION, ANCASH) || CHIQUIAN (BOLOGNESI, ANCASH) || ABELARDO PARDO LEZAMETA (BOLOGNESI, ANCASH) || ANTONIO RAYMONDI (BOLOGNESI, ANCASH) || AQUIA (BOLOGNESI, ANCASH) || CAJACAY (BOLOGNESI, ANCASH) || CANIS (BOLOGNESI, ANCASH) || COLQUIOC (BOLOGNESI, ANCASH) || HUALLANCA (BOLOGNESI, ANCASH) || HUASTA (BOLOGNESI, ANCASH) || HUAYLLACAYAN (BOLOGNESI, ANCASH) || LA PRIMAVERA (BOLOGNESI, ANCASH) || MANGAS (BOLOGNESI, ANCASH) || PACLLON (BOLOGNESI, ANCASH) || SAN MIGUEL DE CORPANQUI (BOLOGNESI, ANCASH) || TICLLOS (BOLOGNESI, ANCASH) || CARHUAZ (CARHUAZ, ANCASH) || ACOPAMPA (CARHUAZ, ANCASH) || AMASHCA (CARHUAZ, ANCASH) || ANTA (CARHUAZ, ANCASH) || ATAQUERO (CARHUAZ, ANCASH) || MARCARA (CARHUAZ, ANCASH) || PARIAHUANCA (CARHUAZ, ANCASH) || SAN MIGUEL DE ACO (CARHUAZ, ANCASH) || SHILLA (CARHUAZ, ANCASH) || TINCO (CARHUAZ, ANCASH) || YUNGAR (CARHUAZ, ANCASH) || SAN LUIS (CARLOS FERMIN FITZCARRALD, ANCASH) || SAN NICOLAS (CARLOS FERMIN FITZCARRALD, ANCASH) || YAUYA (CARLOS FERMIN FITZCARRALD, ANCASH) || CASMA (CASMA, ANCASH) || BUENA VISTA ALTA (CASMA, ANCASH) || YAUTAN (CASMA, ANCASH) || HUARI (HUARI, ANCASH) || ANRA (HUARI, ANCASH) || CAJAY (HUARI, ANCASH) || CHAVIN DE HUANTAR (HUARI, ANCASH) || HUACACHI (HUARI, ANCASH) || HUACCHIS (HUARI, ANCASH) || HUACHIS (HUARI, ANCASH) || HUANTAR (HUARI, ANCASH) || MASIN (HUARI, ANCASH) || PAUCAS (HUARI, ANCASH) || PONTO (HUARI, ANCASH) || RAHUAPAMPA (HUARI, ANCASH) || RAPAYAN (HUARI, ANCASH) || SAN MARCOS (HUARI, ANCASH) || SAN PEDRO DE CHANA (HUARI, ANCASH) || UCO (HUARI, ANCASH) || HUARMEY (HUARMEY, ANCASH) || COCHAPETI (HUARMEY, ANCASH) || CULEBRAS (HUARMEY, ANCASH) || HUAYAN (HUARMEY, ANCASH) || MALVAS (HUARMEY, ANCASH) || CARAZ (HUAYLAS, ANCASH) || PAMPAROMAS (HUAYLAS, ANCASH) || PUEBLO LIBRE (HUAYLAS, ANCASH) || SANTA CRUZ (HUAYLAS, ANCASH) || PISCOBAMBA (MARISCAL LUZURIAGA, ANCASH) || ELEAZAR GUZMAN BARRON (MARISCAL LUZURIAGA, ANCASH) || LLAMA (MARISCAL LUZURIAGA, ANCASH) || LLUMPA (MARISCAL LUZURIAGA, ANCASH) || LUCMA (MARISCAL LUZURIAGA, ANCASH) || MUSGA (MARISCAL LUZURIAGA, ANCASH) || OCROS (OCROS, ANCASH) || CAJAMARQUILLA (OCROS, ANCASH) || CONGAS (OCROS, ANCASH) || LLIPA (OCROS, ANCASH) || HUAYLLAN (POMABAMBA, ANCASH) || RECUAY (RECUAY, ANCASH) || CATAC (RECUAY, ANCASH) || COTAPARACO (RECUAY, ANCASH) || HUAYLLAPAMPA (RECUAY, ANCASH) || LLACLLIN (RECUAY, ANCASH) || MARCA (RECUAY, ANCASH) || PAMPAS CHICO (RECUAY, ANCASH) || PARARIN (RECUAY, ANCASH) || TAPACOCHA (RECUAY, ANCASH) || TICAPAMPA (RECUAY, ANCASH) || YUNGAY (YUNGAY, ANCASH) || CASCAPARA (YUNGAY, ANCASH) || MANCOS (YUNGAY, ANCASH) || MATACOTO (YUNGAY, ANCASH) || QUILLO (YUNGAY, ANCASH) || RANRAHIRCA (YUNGAY, ANCASH) || SHUPLUY (YUNGAY, ANCASH) || YANAMA (YUNGAY, ANCASH) || LA UNION (DOS DE MAYO, HUANUCO) || CHUQUIS (DOS DE MAYO, HUANUCO) || MARIAS (DOS DE MAYO, HUANUCO) || PACHAS (DOS DE MAYO, HUANUCO) || QUIVILLA (DOS DE MAYO, HUANUCO) || RIPAN (DOS DE MAYO, HUANUCO) || SHUNQUI (DOS DE MAYO, HUANUCO) || SILLAPATA (DOS DE MAYO, HUANUCO) || YANAS (DOS DE MAYO, HUANUCO) || HUACAYBAMBA (HUACAYBAMBA, HUANUCO) || CANCHABAMBA (HUACAYBAMBA, HUANUCO) || COCHABAMBA (HUACAYBAMBA, HUANUCO) || PINRA (HUACAYBAMBA, HUANUCO) || LLATA (HUAMALIES, HUANUCO) || CHAVIN DE PARIARCA (HUAMALIES, HUANUCO) || JACAS GRANDE (HUAMALIES, HUANUCO) || JIRCAN (HUAMALIES, HUANUCO) || MIRAFLORES (HUAMALIES, HUANUCO) || PUNCHAO (HUAMALIES, HUANUCO) || PUÑOS (HUAMALIES, HUANUCO) || SINGA (HUAMALIES, HUANUCO) || TANTAMAYO (HUAMALIES, HUANUCO) || BAÑOS (LAURICOCHA, HUANUCO) || QUEROPALCA (LAURICOCHA, HUANUCO) || RONDOS (LAURICOCHA, HUANUCO) || CAHUAC (YAROWILCA, HUANUCO) || APARICIO POMARES (YAROWILCA, HUANUCO) || OBAS (YAROWILCA, HUANUCO) || PAMPAMARCA (YAROWILCA, HUANUCO)"
